7,103,1
17,103,1
1,104,1
7,104,1
15,104,1
1,105,1
7,105,1
7,106,1
8,106,1
7,107,1
8,107,1
1,108,1
7,108,1
15,108,1
20,108,1
7,109,1
14,109,1
7,110,1
22,110,1
7,111,1
22,111,1
7,112,1
8,112,1
1,113,1
3,113,1
7,113,1
8,113,1
7,114,1
8,114,1
1,115,1
7,115,1
1,116,1
7,116,1
15,116,1
1,117,1
7,117,1
8,117,1
1,118,1
7,118,1
18,118,1
7,119,1
8,119,1
14,119,1
1,120,1
7,120,1
7,121,1
8,121,1
1,122,1
7,122,1
8,122,1
22,122,1
1,123,1
7,123,1
18,123,1
20,123,1
7,124,1
8,124,1
22,124,1
7,125,1
8,125,1
14,125,1
22,125,1
7,126,1
8,126,1
3,127,1
7,127,1
8,127,1
14,127,1
7,128,1
8,128,1
14,128,1
1,129,1
7,129,1
18,129,1
20,129,1
1,130,1
7,130,1
1,131,1
3,131,1
7,131,1
14,131,1
15,131,1
20,131,1
7,132,1
8,132,1
14,132,1
15,132,1
22,132,1
7,133,1
15,133,1
22,133,1
7,134,1
8,134,1
7,135,1
8,135,1
7,136,1
20,136,1
3,137,1
7,137,1
22,137,1
7,138,1
22,138,1
1,139,1
7,139,1
7,140,1
8,140,1
14,140,1
22,140,1
3,141,1
7,141,1
22,141,1
7,142,1
15,142,1
22,142,1
7,143,1
8,143,1
3,144,1
7,144,1
1,145,1
8,145,1
7,146,1
8,146,1
1,147,1
8,147,1
1,148,1
8,148,1
1,149,1
8,149,1
1,150,1
8,150,1
1,151,1
8,151,1
8,152,1
16,152,1
8,153,1
16,153,1
1,154,1
8,154,1
1,155,1
8,155,1
1,156,1
8,156,1
1,157,1
8,157,1
1,158,1
8,158,1
1,159,1
8,159,1
1,160,1
8,160,1
1,161,1
8,161,1
1,162,1
8,162,1
1,163,1
8,163,1
1,164,1
8,164,1
1,165,1
8,165,1
1,166,1
8,166,1
1,167,1
8,167,1
1,168,1
8,168,1
1,169,1
8,169,1
1,170,1
8,170,1
1,171,1
8,171,1
1,172,1
8,172,1
14,172,1
8,173,1
14,173,1
8,174,1
18,174,1
1,175,1
8,175,1
1,176,1
8,176,1
1,177,1
8,177,1
1,178,1
8,178,1
1,179,1
8,179,1
7,180,1
8,180,1
1,181,1
8,181,1
1,182,1
8,182,1
1,183,1
8,183,1
1,184,1
8,184,1
1,185,1
8,185,1
1,186,1
8,186,1
1,187,1
8,187,1
1,188,1
8,188,1
1,189,1
7,189,1
8,189,1
1,190,1
8,190,1
1,191,1
8,191,1
1,192,1
8,192,1
1,193,1
8,193,1
1,194,1
8,194,1
1,195,1
8,195,1
1,196,1
8,196,1
1,197,1
8,197,1
1,198,1
8,198,1
1,199,1
8,199,1
1,200,1
8,200,1
1,201,1
8,201,1
1,202,1
8,202,1
1,203,1
8,203,1
1,204,1
8,204,1
8,205,1
15,205,1
1,206,1
8,206,1
8,207,1
16,207,1
1,208,1
8,208,1
1,209,1
8,209,1
1,210,1
8,210,1
1,211,1
8,211,1
1,212,1
8,212,1
1,213,1
8,213,1
1,214,1
8,214,1
1,215,1
8,215,1
1,216,1
8,216,1
1,217,1
8,217,1
1,218,1
8,218,1
1,219,1
8,219,1
1,220,1
8,220,1
1,221,1
8,221,1
1,222,1
8,222,1
1,223,1
8,223,1
1,224,1
8,224,1
8,225,1
16,225,1
7,226,1
8,226,1
1,227,1
8,227,1
16,227,1
1,228,1
8,228,1
3,229,1
8,229,1
1,230,1
8,230,1
1,231,1
8,231,1
1,232,1
8,232,1
8,233,1
14,233,1
16,233,1
1,234,1
8,234,1
8,235,1
14,235,1
3,236,1
8,236,1
1,237,1
8,237,1
8,238,1
14,238,1
1,239,1
7,239,1
8,239,1
1,240,1
8,240,1
7,241,1
8,241,1
1,242,1
8,242,1
1,243,1
7,243,1
8,243,1
18,243,1
8,244,1
14,244,1
1,245,1
8,245,1
1,246,1
8,246,1
8,247,1
15,247,1
7,248,1
8,248,1
14,248,1
22,248,1
8,249,1
14,249,1
21,249,1
1,250,1
3,250,1
8,250,1
22,250,1
1,251,1
8,251,1
1,252,1
8,252,1
1,253,1
8,253,1
1,254,1
8,254,1
1,255,1
8,255,1
1,256,1
3,256,1
8,256,1
15,256,1
7,257,1
8,257,1
1,258,1
8,258,1
1,259,1
8,259,1
8,260,1
14,260,1
1,261,1
8,261,1
8,262,1
14,262,1
1,263,1
8,263,1
22,263,1
1,264,1
8,264,1
7,265,1
8,265,1
8,266,1
16,266,1
8,267,1
22,267,1
8,268,1
22,268,1
7,269,1
8,269,1
1,270,1
8,270,1
1,271,1
8,271,1
8,272,1
22,272,1
1,273,1
8,273,1
1,274,1
8,274,1
1,275,1
8,275,1
8,276,1
15,276,1
1,277,1
8,277,1
1,278,1
8,278,1
1,279,1
8,279,1
1,280,1
8,280,1
1,281,1
8,281,1
1,282,1
8,282,1
1,283,1
8,283,1
8,284,1
22,284,1
1,285,1
8,285,1
1,286,1
8,286,1
1,287,1
8,287,1
1,288,1
8,288,1
7,289,1
8,289,1
1,290,1
8,290,1
1,291,1
8,291,1
1,292,1
8,292,1
1,293,1
8,293,1
1,294,1
8,294,1
1,295,1
8,295,1
1,296,1
8,296,1
1,297,1
8,297,1
1,298,1
8,298,1
1,299,1
8,299,1
1,300,1
8,300,1
1,301,1
8,301,1
1,302,1
8,302,1
1,303,1
8,303,1
1,304,1
8,304,1
1,305,1
8,305,1
1,306,1
8,306,1
1,307,1
8,307,1
1,308,1
8,308,1
1,309,1
8,309,1
1,310,1
8,310,1
1,311,1
8,311,1
1,312,1
8,312,1
15,312,1
1,313,1
8,313,1
1,314,1
8,314,1
8,315,1
22,315,1
1,316,1
8,316,1
1,317,1
8,317,1
1,318,1
8,318,1
1,319,1
8,319,1
1,320,1
8,320,1
1,321,1
8,321,1
1,322,1
8,322,1
1,323,1
8,323,1
1,324,1
8,324,1
1,325,1
8,325,1
1,326,1
8,326,1
8,327,1
14,327,1
1,328,1
8,328,1
1,329,1
8,329,1
1,330,1
8,330,1
1,331,1
8,331,1
1,332,1
8,332,1
1,333,1
8,333,1
1,334,1
8,334,1
1,335,1
8,335,1
1,336,1
8,336,1
1,337,1
8,337,1
8,338,1
9,338,1
14,338,1
1,339,1
8,339,1
1,340,1
8,340,1
1,341,1
8,341,1
1,342,1
8,342,1
1,343,1
8,343,1
8,344,1
18,344,1
1,345,1
8,345,1
1,346,1
8,346,1
1,347,1
8,347,1
1,348,1
3,348,1
8,348,1
22,348,1
1,349,1
8,349,1
1,350,1
8,350,1
1,351,1
8,351,1
1,352,1
8,352,1
1,353,1
8,353,1
1,354,1
8,354,1
1,355,1
8,355,1
1,356,1
8,356,1
1,357,1
8,357,1
1,358,1
8,358,1
1,359,1
8,359,1
1,360,1
8,360,1
1,361,1
8,361,1
1,362,1
8,362,1
1,363,1
8,363,1
1,364,1
8,364,1
1,365,1
8,365,1
1,366,1
8,366,1
1,367,1
8,367,1
1,368,1
8,368,1
1,369,1
8,369,1
8,370,1
15,370,1
1,371,1
8,371,1
1,372,1
8,372,1
1,373,1
8,373,1
1,374,1
8,374,1
1,375,1
2,375,1
3,375,1
8,375,1
10,375,1
11,375,1
12,375,1
13,375,1
7,376,1
8,376,1
1,377,1
8,377,1
1,378,1
8,378,1
1,379,1
8,379,1
1,380,1
8,380,1
1,381,1
8,381,1
1,382,1
8,382,1
1,383,1
8,383,1
1,384,1
8,384,1
1,385,1
8,385,1
1,386,1
8,386,1
1,387,1
8,387,1
1,388,1
8,388,1
1,389,1
8,389,1
1,390,1
8,390,1
1,391,1
8,391,1
1,392,1
8,392,1
1,393,1
8,393,1
1,394,1
8,394,1
1,395,1
8,395,1
1,396,1
8,396,1
1,397,1
8,397,1
1,398,1
8,398,1
1,399,1
8,399,1
1,400,1
8,400,1
1,401,1
8,401,1
1,402,1
8,402,1
22,402,1
1,403,1
8,403,1
1,404,1
8,404,1
1,405,1
8,405,1
1,406,1
8,406,1
1,407,1
8,407,1
1,408,1
8,408,1
1,409,1
8,409,1
8,410,1
20,410,1
1,411,1
8,411,1
1,412,1
8,412,1
1,413,1
8,413,1
1,414,1
8,414,1
1,415,1
8,415,1
1,416,1
8,416,1
7,417,1
8,417,1
1,418,1
8,418,1
1,419,1
8,419,1
1,420,1
8,420,1
1,421,1
8,421,1
1,422,1
8,422,1
1,423,1
8,423,1
1,424,1
8,424,1
1,425,1
8,425,1
1,426,1
8,426,1
1,427,1
8,427,1
8,428,1
16,428,1
1,429,1
8,429,1
1,430,1
8,430,1
1,431,1
8,431,1
1,432,1
8,432,1
1,433,1
8,433,1
1,434,1
8,434,1
1,435,1
8,435,1
1,436,1
8,436,1
1,437,1
8,437,1
1,438,1
8,438,1
1,439,1
8,439,1
1,440,1
8,440,1
8,441,1
15,441,1
1,442,1
8,442,1
1,443,1
8,443,1
1,444,1
8,444,1
1,445,1
8,445,1
1,446,1
8,446,1
1,447,1
8,447,1
1,448,1
8,448,1
2,449,1
12,449,1
3,450,1
9,450,1
14,450,1
15,450,1
1,451,1
14,451,1
17,451,1
1,452,1
15,452,1
22,452,1
1,453,1
15,453,1
1,454,1
20,454,1
22,454,1
1,455,1
20,455,1
1,456,1
16,456,1
1,457,1
16,457,1
1,458,1
7,458,1
16,458,1
22,458,1
1,459,1
14,459,1
14,460,1
15,460,1
7,461,1
14,461,1
14,462,1
15,462,1
16,462,1
1,463,1
14,463,1
14,464,1
15,464,1
1,465,1
14,465,1
1,466,1
14,466,1
1,467,1
14,467,1
1,468,1
16,468,1
1,469,1
7,469,1
1,470,1
18,470,1
1,471,1
16,471,1
1,472,1
16,472,1
1,473,1
16,473,1
1,474,1
7,474,1
1,475,1
16,475,1
19,475,1
1,476,1
20,476,1
1,477,1
22,477,1
1,478,1
16,478,1
22,478,1
1,479,1
22,479,1
1,480,1
22,480,1
1,481,1
3,481,1
1,482,1
15,482,1
1,483,1
15,483,1
1,484,1
16,484,1
1,485,1
7,485,1
1,486,1
15,486,1
1,487,1
20,487,1
1,488,1
7,488,1
1,489,1
18,489,1
1,490,1
18,490,1
1,491,1
7,491,1
1,492,1
16,492,1
1,493,1
18,493,1
1,494,1
20,494,1
1,495,1
20,495,1
1,496,1
7,496,1
1,497,1
7,497,1
1,498,1
7,498,1
7,499,1
17,499,1
7,500,1
18,500,1
3,501,1
22,501,1
4,409,0
18,454,0
14,64,0
14,458,0
18,317,0
20,49,0
12,140,0
22,274,0
16,480,0
10,484,0
6,487,0
12,480,0
4,244,0
21,401,0
2,72,0
7,212,0
18,459,0
20,397,0
16,481,0
12,329,0
20,18,0
10,426,0
21,468,0
2,341,0
14,380,0
7,373,0
12,197,0
9,329,0
17,86,0
17,354,0
21,16,0
17,139,0
15,49,0
13,413,0
3,349,0
20,159,0
2,477,0
6,18,0
18,220,0
4,192,0
12,384,0
9,399,0
14,94,0
9,246,0
6,224,0
18,324,0
9,356,0
3,379,0
12,341,0
5,329,0
11,82,0
14,60,0
15,250,0
19,481,0
12,171,0
5,294,0
9,377,0
18,128,0
11,254,0
6,351,0
14,481,0
4,275,0
10,70,0
5,422,0
9,128,0
22,408,0
13,466,0
11,99,0
18,126,0
15,309,0
3,238,0
4,177,0
6,417,0
10,276,0
12,460,0
5,144,0
14,378,0
14,191,0
11,285,0
1,39,0
1,28,0
21,266,0
2,66,0
22,285,0
4,236,0
22,6,0
20,169,0
6,82,0
21,398,0
21,156,0
18,265,0
22,83,0
14,302,0
17,132,0
16,328,0
7,346,0
19,375,0
16,226,0
16,115,0
13,458,0
8,77,0
17,414,0
16,270,0
2,500,0
4,40,0
18,222,0
10,54,0
21,482,0
8,3,0
6,389,0
11,410,0
5,436,0
7,43,0
7,201,0
5,131,0
19,401,0
4,217,0
6,457,0
4,133,0
21,73,0
4,69,0
12,436,0
10,291,0
11,276,0
14,73,0
9,428,0
19,176,0
4,258,0
7,202,0
2,39,0
5,121,0
18,62,0
4,93,0
2,210,0
20,25,0
6,453,0
8,474,0
21,246,0
3,246,0
5,170,0
21,451,0
22,185,0
16,56,0
20,391,0
6,196,0
2,122,0
3,67,0
22,472,0
4,289,0
21,30,0
14,118,0
21,177,0
10,412,0
16,8,0
13,22,0
15,85,0
5,326,0
14,367,0
12,325,0
21,226,0
2,275,0
11,149,0
3,374,0
2,345,0
21,92,0
14,185,0
10,314,0
15,41,0
14,389,0
20,244,0
9,219,0
19,224,0
11,154,0
17,255,0
20,256,0
14,410,0
5,399,0
18,323,0
16,190,0
14,407,0
21,267,0
16,176,0
10,471,0
19,439,0
14,276,0
19,312,0
3,295,0
2,105,0
21,151,0
21,236,0
11,116,0
22,423,0
13,98,0
5,114,0
12,86,0
2,115,0
7,219,0
19,156,0
12,216,0
14,93,0
8,454,0
19,491,0
20,220,0
17,205,0
9,132,0
3,112,0
19,59,0
14,149,0
16,160,0
12,213,0
10,255,0
19,43,0
12,132,0
7,402,0
15,15,0
8,466,0
20,366,0
18,245,0
19,290,0
20,119,0
20,230,0
12,483,0
21,274,0
2,262,0
21,245,0
15,313,0
6,341,0
4,199,0
2,185,0
22,495,0
20,19,0
11,444,0
20,399,0
11,50,0
5,132,0
10,69,0
11,54,0
12,328,0
13,248,0
7,391,0
6,359,0
17,453,0
10,168,0
2,351,0
3,100,0
7,16,0
18,373,0
12,251,0
10,241,0
6,454,0
12,306,0
10,310,0
13,431,0
13,404,0
21,289,0
4,445,0
9,15,0
10,246,0
3,85,0
8,491,0
2,358,0
17,251,0
20,30,0
15,342,0
18,36,0
11,49,0
21,362,0
2,76,0
11,331,0
18,260,0
11,488,0
4,326,0
22,401,0
14,217,0
11,414,0
19,42,0
16,67,0
20,87,0
19,196,0
12,417,0
11,403,0
7,31,0
22,264,0
18,209,0
2,330,0
14,315,0
7,147,0
6,217,0
17,8,0
17,84,0
13,187,0
6,100,0
2,171,0
17,477,0
2,462,0
9,27,0
19,135,0
19,212,0
11,275,0
7,473,0
7,210,0
12,493,0
1,152,0
6,352,0
19,334,0
3,271,0
17,350,0
21,334,0
6,90,0
3,65,0
12,501,0
4,282,0
18,442,0
6,336,0
9,96,0
19,185,0
19,231,0
18,492,0
8,79,0
14,429,0
12,189,0
15,96,0
13,215,0
11,242,0
10,61,0
16,193,0
2,293,0
4,127,0
12,146,0
4,310,0
20,133,0
7,493,0
19,366,0
7,173,0
14,293,0
22,54,0
2,455,0
16,441,0
16,410,0
17,298,0
7,12,0
2,214,0
15,157,0
20,81,0
13,90,0
20,212,0
19,300,0
15,349,0
15,351,0
20,320,0
19,17,0
11,35,0
3,161,0
22,266,0
20,328,0
5,205,0
18,411,0
20,360,0
7,486,0
5,267,0
20,163,0
21,53,0
2,307,0
4,391,0
4,213,0
12,46,0
12,134,0
18,141,0
11,221,0
3,265,0
4,230,0
13,439,0
12,260,0
17,473,0
11,320,0
18,480,0
14,121,0
17,339,0
19,145,0
13,337,0
6,349,0
2,35,0
15,128,0
6,113,0
13,335,0
13,173,0
9,4,0
16,302,0
17,194,0
21,459,0
13,1,0
16,232,0
14,213,0
21,231,0
19,386,0
13,162,0
4,394,0
4,237,0
21,18,0
3,89,0
14,362,0
5,238,0
12,77,0
20,171,0
7,305,0
2,97,0
21,370,0
15,122,0
18,135,0
12,95,0
15,289,0
9,343,0
19,274,0
7,214,0
20,323,0
11,325,0
5,341,0
12,319,0
12,474,0
15,105,0
18,60,0
6,305,0
12,226,0
19,230,0
14,332,0
21,386,0
11,176,0
15,332,0
11,209,0
18,422,0
7,418,0
11,129,0
16,292,0
21,271,0
19,436,0
16,60,0
19,471,0
10,324,0
5,241,0
7,321,0
20,273,0
7,325,0
11,273,0
6,362,0
17,262,0
19,498,0
13,110,0
1,54,0
22,55,0
19,32,0
16,203,0
14,225,0
7,184,0
12,383,0
13,315,0
17,387,0
8,468,0
8,488,0
5,97,0
13,70,0
19,349,0
6,264,0
10,432,0
21,243,0
3,198,0
9,337,0
9,372,0
13,261,0
5,175,0
4,76,0
14,294,0
6,23,0
5,379,0
14,122,0
15,222,0
13,345,0
22,180,0
20,369,0
17,198,0
17,353,0
14,222,0
18,10,0
17,166,0
13,213,0
9,136,0
16,99,0
16,412,0
9,216,0
18,445,0
22,196,0
18,199,0
2,406,0
7,379,0
2,190,0
5,109,0
22,396,0
14,476,0
3,165,0
7,337,0
17,220,0
13,418,0
5,386,0
18,84,0
19,432,0
21,496,0
16,258,0
14,295,0
12,78,0
3,101,0
20,204,0
3,376,0
14,414,0
17,396,0
13,160,0
13,268,0
2,46,0
22,56,0
7,69,0
2,249,0
1,96,0
21,74,0
12,28,0
5,427,0
19,281,0
17,466,0
22,292,0
12,409,0
9,441,0
10,496,0
6,1,0
13,434,0
20,307,0
22,496,0
9,265,0
6,241,0
11,402,0
4,115,0
12,250,0
8,452,0
20,288,0
10,424,0
2,371,0
13,294,0
14,124,0
20,334,0
14,314,0
3,332,0
14,366,0
6,447,0
3,493,0
7,386,0
7,292,0
2,466,0
14,291,0
12,9,0
13,61,0
5,433,0
14,243,0
6,424,0
21,105,0
16,277,0
13,316,0
1,17,0
22,308,0
13,182,0
18,25,0
7,246,0
10,97,0
15,62,0
21,103,0
9,74,0
16,95,0
9,22,0
6,319,0
5,142,0
19,270,0
7,349,0
2,251,0
10,269,0
2,63,0
15,246,0
19,438,0
10,136,0
10,105,0
2,284,0
18,321,0
21,209,0
5,104,0
21,475,0
3,42,0
22,53,0
4,72,0
9,84,0
3,312,0
10,288,0
12,467,0
2,366,0
17,32,0
2,432,0
4,469,0
5,494,0
13,394,0
5,258,0
22,89,0
16,200,0
3,68,0
11,16,0
12,471,0
2,149,0
18,167,0
1,235,0
17,325,0
21,422,0
2,281,0
20,428,0
7,175,0
11,224,0
4,28,0
17,89,0
2,333,0
4,451,0
5,496,0
12,271,0
4,355,0
17,501,0
5,145,0
15,208,0
20,233,0
17,383,0
21,410,0
4,181,0
9,29,0
11,262,0
6,169,0
16,105,0
11,454,0
9,339,0
16,235,0
22,457,0
3,53,0
12,374,0
11,282,0
5,300,0
6,151,0
5,68,0
12,107,0
9,449,0
11,122,0
21,27,0
7,222,0
15,7,0
11,450,0
12,99,0
18,47,0
22,154,0
11,229,0
21,51,0
16,499,0
9,167,0
22,149,0
2,32,0
10,150,0
5,24,0
5,254,0
11,382,0
4,317,0
12,41,0
9,390,0
10,268,0
16,55,0
9,170,0
7,148,0
20,374,0
4,6,0
14,335,0
13,264,0
13,366,0
11,392,0
7,145,0
22,347,0
20,279,0
15,199,0
19,31,0
3,170,0
12,305,0
12,53,0
2,65,0
3,244,0
3,447,0
7,401,0
20,368,0
16,26,0
12,37,0
22,400,0
10,473,0
12,343,0
4,67,0
2,363,0
7,56,0
20,59,0
22,321,0
17,165,0
13,328,0
4,293,0
17,371,0
15,118,0
5,369,0
13,184,0
5,344,0
13,300,0
11,396,0
5,185,0
10,44,0
12,195,0
10,277,0
14,322,0
16,243,0
2,77,0
17,392,0
21,119,0
19,46,0
2,204,0
6,57,0
22,393,0
2,147,0
9,303,0
4,484,0
15,217,0
2,349,0
18,380,0
17,217,0
18,468,0
21,94,0
16,400,0
7,245,0
6,386,0
9,199,0
17,137,0
15,19,0
5,216,0
17,30,0
5,159,0
3,388,0
21,349,0
18,63,0
6,47,0
21,4,0
22,212,0
10,329,0
5,363,0
3,267,0
12,55,0
12,317,0
9,64,0
9,50,0
8,99,0
2,160,0
12,159,0
22,109,0
17,126,0
7,353,0
10,279,0
9,93,0
6,107,0
17,39,0
18,458,0
2,355,0
10,280,0
6,84,0
20,312,0
9,86,0
4,130,0
2,38,0
17,343,0
14,202,0
9,493,0
11,202,0
22,311,0
8,78,0
2,192,0
17,81,0
10,437,0
17,176,0
10,344,0
9,148,0
19,266,0
22,168,0
21,150,0
17,227,0
17,212,0
16,280,0
3,216,0
13,63,0
6,13,0
9,146,0
11,328,0
10,480,0
18,469,0
9,230,0
11,121,0
16,383,0
10,381,0
2,372,0
13,373,0
2,54,0
11,342,0
3,233,0
14,413,0
15,88,0
21,82,0
15,334,0
18,259,0
2,353,0
21,77,0
22,271,0
13,341,0
7,19,0
10,406,0
2,376,0
2,264,0
6,164,0
17,274,0
19,200,0
22,208,0
13,91,0
21,128,0
7,11,0
17,463,0
6,468,0
11,462,0
3,399,0
7,290,0
2,130,0
16,377,0
13,115,0
4,33,0
10,385,0
6,337,0
15,322,0
21,210,0
17,196,0
20,409,0
2,409,0
22,427,0
11,319,0
9,477,0
10,223,0
2,31,0
6,435,0
5,317,0
20,178,0
11,500,0
20,327,0
3,304,0
6,72,0
22,211,0
6,93,0
14,364,0
13,186,0
14,422,0
19,368,0
2,287,0
14,89,0
15,480,0
21,133,0
5,464,0
4,188,0
19,44,0
16,321,0
11,91,0
13,23,0
7,363,0
2,175,0
22,331,0
7,193,0
7,315,0
19,11,0
5,457,0
2,402,0
15,374,0
9,408,0
6,310,0
13,266,0
18,138,0
13,125,0
6,227,0
9,269,0
14,44,0
19,402,0
13,496,0
12,34,0
15,471,0
14,343,0
15,393,0
14,268,0
13,444,0
9,451,0
2,70,0
3,110,0
6,92,0
21,21,0
13,54,0
19,309,0
17,471,0
13,178,0
16,206,0
4,494,0
17,474,0
22,339,0
4,496,0
5,385,0
16,169,0
19,332,0
8,123,0
17,341,0
10,265,0
5,207,0
21,302,0
9,293,0
10,257,0
9,42,0
12,361,0
14,178,0
14,487,0
13,174,0
18,228,0
3,208,0
2,110,0
21,63,0
17,155,0
18,364,0
5,393,0
13,348,0
21,5,0
10,423,0
2,463,0
6,387,0
11,190,0
20,353,0
11,366,0
5,338,0
5,240,0
11,313,0
11,119,0
15,416,0
6,385,0
2,55,0
15,50,0
18,97,0
19,449,0
5,280,0
7,157,0
15,90,0
18,170,0
13,256,0
2,316,0
20,51,0
4,252,0
7,217,0
7,244,0
3,449,0
21,69,0
9,196,0
12,358,0
18,310,0
22,172,0
21,469,0
12,63,0
20,324,0
10,418,0
12,200,0
15,376,0
10,419,0
12,491,0
5,276,0
12,166,0
15,181,0
9,208,0
5,165,0
17,420,0
7,371,0
22,16,0
18,179,0
22,332,0
1,142,0
10,116,0
7,357,0
21,313,0
20,296,0
20,331,0
19,24,0
17,175,0
3,227,0
16,121,0
21,429,0
6,367,0
1,70,0
5,420,0
16,295,0
10,184,0
5,405,0
9,253,0
9,440,0
4,226,0
17,483,0
5,22,0
10,488,0
18,95,0
5,335,0
18,294,0
6,339,0
20,181,0
17,311,0
9,407,0
1,43,0
9,489,0
19,116,0
4,203,0
3,62,0
11,135,0
4,167,0
6,77,0
21,61,0
22,443,0
6,48,0
21,466,0
20,200,0
17,24,0
12,172,0
16,369,0
22,273,0
16,448,0
10,28,0
3,153,0
4,24,0
21,98,0
18,361,0
18,440,0
18,292,0
10,36,0
7,463,0
6,144,0
9,273,0
9,494,0
13,359,0
2,218,0
18,236,0
21,281,0
6,376,0
10,253,0
2,325,0
4,155,0
12,70,0
6,239,0
14,182,0
19,395,0
21,391,0
21,335,0
20,67,0
18,11,0
11,281,0
16,151,0
10,492,0
14,144,0
5,402,0
21,449,0
20,443,0
18,473,0
3,276,0
21,365,0
22,289,0
16,224,0
3,262,0
12,187,0
12,470,0
14,416,0
9,426,0
15,187,0
5,298,0
4,438,0
20,335,0
14,104,0
17,204,0
3,335,0
7,407,0
17,243,0
3,380,0
21,433,0
19,195,0
19,228,0
13,124,0
7,443,0
17,458,0
13,75,0
15,226,0
16,451,0
2,383,0
3,443,0
17,143,0
7,338,0
18,333,0
12,62,0
2,205,0
21,138,0
2,360,0
22,449,0
3,415,0
10,250,0
10,306,0
21,288,0
15,229,0
14,358,0
2,444,0
4,362,0
8,10,0
2,339,0
16,220,0
14,59,0
17,163,0
16,172,0
5,189,0
